dummy,dummy,crop,pastr
y1995,LAM,31140.90722126617,0
y1995,OAS,19318.64722692907,0
y1995,SSA,15710.656432314045,0
y1995,EUR,62657.5329276166,0
y1995,NEU,5749.072558632114,0
y1995,MEA,5812.013141463735,0
y1995,REF,35495.660348632526,0
y1995,CAZ,19485.42786152168,0
y1995,CHA,37035.87997515111,0
y1995,IND,26818.897092419153,0
y1995,JPN,1730.5286151969117,0
y1995,USA,59358.11917297862,0
y2000,LAM,44477.43981035823,0
y2000,OAS,20833.259808148727,0
y2000,SSA,18810.88597352025,0
y2000,EUR,66999.33416884774,0
y2000,NEU,6152.6034558077245,0
y2000,MEA,7034.786485820111,0
y2000,REF,40386.20987938355,0
y2000,CAZ,20379.79556282137,0
y2000,CHA,39906.42932385693,0
y2000,IND,30517.512207098403,0
y2000,JPN,1870.9878508074585,0
y2000,USA,62734.098331527865,0
y2005,LAM,49465.05673173614,0
y2005,OAS,24611.42402198568,0
y2005,SSA,21621.881574574825,0
y2005,EUR,65273.01736315793,0
y2005,NEU,6056.690996311166,0
y2005,MEA,9348.932413639435,0
y2005,REF,56546.08690861345,0
y2005,CAZ,21261.914307381085,0
y2005,CHA,41285.96186752987,0
y2005,IND,37137.95679989351,0
y2005,JPN,1710.326055432604,0
y2005,USA,68956.89599340638,0
y2010,LAM,62238.663496216315,0
y2010,OAS,27517.84774848185,0
y2010,SSA,25270.20310271147,0
y2010,EUR,67815.28954405029,0
y2010,NEU,6364.656034878999,0
y2010,MEA,11177.86259847949,0
y2010,REF,63698.16489330438,0
y2010,CAZ,22149.58406466665,0
y2010,CHA,44169.22580592116,0
y2010,IND,42906.82340953692,0
y2010,JPN,1812.7635428465157,0
y2010,USA,71787.12599757341,0
y2015,LAM,65511.51935149618,0
y2015,OAS,36307.11695199276,0
y2015,SSA,24057.02842887276,0
y2015,EUR,60629.98176202141,0
y2015,NEU,5714.768844272186,0
y2015,MEA,10054.70711139684,0
y2015,REF,52896.77883194776,0
y2015,CAZ,18412.37436304352,0
y2015,CHA,36008.67673398089,0
y2015,IND,38762.22259401838,0
y2015,JPN,1711.197797438099,0
y2015,USA,61250.076897847335,0
y2020,LAM,51057.452444763185,0
y2020,OAS,34208.86409552943,0
y2020,SSA,17486.12170520371,0
y2020,EUR,42490.33744765651,0
y2020,NEU,4016.539869841049,0
y2020,MEA,6913.435762488071,0
y2020,REF,34458.2050501686,0
y2020,CAZ,12724.181493977028,0
y2020,CHA,23979.710571806965,0
y2020,IND,26957.08394367022,0
y2020,JPN,1309.9201121451706,0
y2020,USA,41339.054941946975,0
y2025,LAM,31541.453071694144,0
y2025,OAS,23229.565083825066,0
y2025,SSA,10630.137343131177,0
y2025,EUR,24299.766803307848,0
y2025,NEU,2298.5099944122962,0
y2025,MEA,3828.3803893584063,0
y2025,REF,19250.12348097712,0
y2025,CAZ,6597.45234142759,0
y2025,CHA,12232.029049258656,0
y2025,IND,15306.962066570492,0
y2025,JPN,774.2023940554632,0
y2025,USA,21771.99237809628,0
y2030,LAM,15043.954402613586,0
y2030,OAS,13104.881276522663,0
y2030,SSA,4974.903533435835,0
y2030,EUR,11718.718129742643,0
y2030,NEU,1111.266976593901,0
y2030,MEA,1896.8229068082996,0
