dummy,dummy,crop,pastr
y1995,CAZ,55658.67930492822,0
y1995,CHA,123653.37955803753,0
y1995,EUR,259583.58696740726,0
y1995,IND,71309.20808349687,0
y1995,JPN,6203.831345741155,0
y1995,LAM,90717.01102002771,0
y1995,MEA,11561.755496541686,0
y1995,NEU,15499.27464521374,0
y1995,OAS,48125.908826435676,0
y1995,REF,94460.38714481531,0
y1995,SSA,33970.64714716123,0
y1995,USA,210563.65954361204,0
y2000,CAZ,54868.105291640066,0
y2000,CHA,128359.35024004425,0
y2000,EUR,271635.6671420038,0
y2000,IND,81570.66100092104,0
y2000,JPN,6973.325921812972,0
y2000,LAM,149834.11790994456,0
y2000,MEA,12551.245150698473,0
y2000,NEU,16226.345130864156,0
y2000,OAS,47171.22189502152,0
y2000,REF,55272.303027690235,0
y2000,SSA,39493.83772070792,0
y2000,USA,206121.4424750888,0
y2005,CAZ,40085.03036267694,0
y2005,CHA,100642.15511721233,0
y2005,EUR,207712.04087809983,0
y2005,IND,68203.51767857422,0
y2005,JPN,5793.988483390999,0
y2005,LAM,148465.64964093803,0
y2005,MEA,9883.633505711907,0
y2005,NEU,12410.086566670912,0
y2005,OAS,35634.56445163367,0
y2005,REF,27971.686984245305,0
y2005,SSA,34177.345063620305,0
y2005,USA,151288.37754589377,0
y2010,CAZ,23541.330410404607,0
y2010,CHA,61950.770307509054,0
y2010,EUR,127830.68453557903,0
y2010,IND,43823.04537933115,0
y2010,JPN,3820.233496606464,0
y2010,LAM,104545.18464296425,0
y2010,MEA,6030.784382795926,0
y2010,NEU,7644.536935680681,0
y2010,OAS,21261.584006595687,0
y2010,REF,15595.790965636876,0
y2010,SSA,23236.85309194771,0
y2010,USA,85513.50064830296,0
y2015,CAZ,10737.806520897453,0
y2015,CHA,30648.86271932352,0
y2015,EUR,65251.22002382905,0
y2015,IND,22966.187005858454,0
y2015,JPN,1870.6661174334463,0
y2015,LAM,58010.33373848805,0
y2015,MEA,3166.715705961502,0
y2015,NEU,3898.069389937054,0
y2015,OAS,10528.264024767814,0
y2015,REF,1895.1643000217477,0
y2015,SSA,12200.469829004767,0
y2015,USA,42532.29232329715,0
y2020,CAZ,5520.753274416693,0
y2020,CHA,14012.661395026591,0
y2020,EUR,26612.41371819502,0
y2020,IND,10113.320061660947,0
y2020,JPN,937.6810943257349,0
y2020,LAM,27206.43688526593,0
y2020,MEA,1374.7565231517574,0
y2020,NEU,1596.8014436434842,0
y2020,OAS,4519.299665786673,0
y2020,REF,932.5636116306866,0
y2020,SSA,5341.478472701084,0
y2020,USA,18892.48489980211,0
y2025,CAZ,724.7293557100262,0
y2025,CHA,4308.0887022654815,0
y2025,EUR,8125.4965845684255,0
y2025,IND,3978.4648391731525,0
y2025,JPN,332.9955330383495,0
y2025,LAM,12963.066844146639,0
y2025,MEA,409.280115920091,0
y2025,NEU,487.64744087580857,0
y2025,OAS,1289.4326053693633,0
y2025,REF,486.7982276441011,0
y2025,SSA,2685.370809425246,0
