dummy,dummy,crop,pastr
y1995,CAZ,55816.19541652022,0
y1995,CHA,124988.01803461812,0
y1995,EUR,252763.17684358032,0
y1995,IND,70705.84514576221,0
y1995,JPN,6268.857288194756,0
y1995,LAM,90761.69584441253,0
y1995,MEA,11584.478813756818,0
y1995,NEU,15164.232792372593,0
y1995,OAS,48269.950204682646,0
y1995,REF,99897.34166686154,0
y1995,SSA,33049.29180957446,0
y1995,USA,213757.8311055211,0
y2000,CAZ,50702.56155925368,0
y2000,CHA,109522.24451330515,0
y2000,EUR,252965.63721969735,0
y2000,IND,66636.79805257225,0
y2000,JPN,5279.259069718113,0
y2000,LAM,96012.40327498148,0
y2000,MEA,11563.977251978518,0
y2000,NEU,15098.889464045456,0
y2000,OAS,43872.13512993583,0
y2000,REF,67154.7828171797,0
y2000,SSA,26423.178275193794,0
y2000,USA,207044.3043570661,0
y2005,CAZ,42893.84895202532,0
y2005,CHA,89286.3716363083,0
y2005,EUR,195432.8251319129,0
y2005,IND,51986.508997147466,0
y2005,JPN,3930.191862812221,0
y2005,LAM,86633.26920470732,0
y2005,MEA,10104.6563896898,0
y2005,NEU,11739.429561586032,0
y2005,OAS,34003.39970129051,0
y2005,REF,38370.85174646932,0
y2005,SSA,16759.1060025062,0
y2005,USA,182720.03530450974,0
y2010,CAZ,28086.580506148006,0
y2010,CHA,57280.37032570396,0
y2010,EUR,116806.5129438217,0
y2010,IND,32072.569850950465,0
y2010,JPN,2312.9585271064675,0
y2010,LAM,56748.713703754736,0
y2010,MEA,6592.218463459356,0
y2010,NEU,7057.315882973512,0
y2010,OAS,20979.315173970055,0
y2010,REF,17321.041472146568,0
y2010,SSA,8619.923778023604,0
y2010,USA,122892.36254812009,0
y2015,CAZ,15036.63971826317,0
y2015,CHA,30494.744159603037,0
y2015,EUR,61007.5702301916,0
y2015,IND,16297.78682508038,0
y2015,JPN,1260.9427246404216,0
y2015,LAM,31153.872656959316,0
y2015,MEA,3475.1410431715767,0
y2015,NEU,3692.186895835892,0
y2015,OAS,10707.459115178208,0
y2015,REF,6032.698362953125,0
y2015,SSA,3926.0035492529464,0
y2015,USA,64868.416727350945,0
y2020,CAZ,6266.741186974357,0
y2020,CHA,11651.744513847396,0
y2020,EUR,25948.502671904036,0
y2020,IND,7000.210762763027,0
y2020,JPN,434.3265929158799,0
y2020,LAM,14368.313376678136,0
y2020,MEA,1629.6996377439318,0
y2020,NEU,1567.6045515564583,0
y2020,OAS,4420.399819130969,0
y2020,REF,1926.3767567658308,0
y2020,SSA,1262.7150516113695,0
y2020,USA,29365.270209715727,0
y2025,CAZ,2906.853387240351,0
y2025,CHA,5781.08644596861,0
y2025,EUR,5734.454142224622,0
y2025,IND,2141.2160823863533,0
y2025,JPN,171.16864073408127,0
y2025,LAM,5653.26891073979,0
y2025,MEA,616.721691558476,0
y2025,NEU,372.93121370132417,0
y2025,OAS,1527.896850709667,0
y2025,REF,0.0,0
y2025,SSA,0.09971739384047174,0
y2025,USA,12926.568203342285,0
y2030,CAZ,0.0,0
y2030,CHA,0.0,0
y2030,EUR,0.0,0
y2030,IND,0.0,0
y2030,JPN,0.0,0
y2030,LAM,0.0,0
